Student 1,Student 2,Compatibility Score
Student_31,Student_36,0.48955190805978965
Student_31,Student_37,0.5803364341062399
Student_31,Student_38,1.0
Student_31,Student_39,0.18896791634278318
Student_31,Student_40,0.1977874637641423
Student_32,Student_33,0.34723186700111075
Student_32,Student_34,0.403074066978091
Student_32,Student_35,0.7081573721253929
Student_32,Student_36,0.2586047348835975
Student_32,Student_37,0.34416922561431057
Student_32,Student_38,0.5483287828621359
Student_32,Student_39,0.45282579950488294
Student_32,Student_40,0.24751308873816452
Student_33,Student_34,0.4660734557601999
Student_33,Student_35,0.45490974951638247
Student_33,Student_36,0.9073487778604982
Student_33,Student_37,1.0
Student_33,Student_38,0.6117347385748533
Student_33,Student_39,0.6018102155870371
Student_33,Student_40,0.38703168052044157
Student_34,Student_35,0.30399687951752646
Student_34,Student_36,0.3434864310620817
Student_34,Student_37,0.4447138331825024
Student_34,Student_38,0.8558636401875509
Student_34,Student_39,0.36238283071433636
Student_34,Student_40,0.35021271576736057
Student_35,Student_36,0.3530883301259896
Student_35,Student_37,0.46702214944635234
Student_35,Student_38,0.45240753179488563
Student_35,Student_39,0.576016831141804
Student_35,Student_40,0.5556550964563155
Student_36,Student_37,0.8823923724084418
Student_36,Student_38,0.5075334162110453
Student_36,Student_39,0.5038115838488277
Student_36,Student_40,0.5128975275408274
Student_37,Student_38,0.6067318135126996
Student_37,Student_39,0.5986154401601622
Student_37,Student_40,0.38775701763710635
Student_38,Student_39,0.19790976742713975
Student_38,Student_40,0.191494795457907
Student_39,Student_40,0.7941947655019528
